0	   26       -1.108221   0.000000
0.00193799	   26       -1.108484   0.000000
0.00387598	   26       -1.109274   0.000000
0.00581397	   26       -1.110600   0.000000
0.00775197	   26       -1.112470   0.000000
0.00968996	   26       -1.114892   0.000000
0.011628	   26       -1.117891   0.000000
0.0135659	   26       -1.121491   0.000000
0.0155039	   26       -1.125716   0.000000
0.0174419	   26       -1.130599   0.000000
0.0193799	   26       -1.136174   0.000000
0.0213179	   26       -1.142476   0.000000
0.0232559	   26       -1.149544   0.000000
0.0251939	   26       -1.157417   0.000000
0.0271319	   26       -1.166137   0.000000
0.0290699	   26       -1.175744   0.000000
0.0310079	   26       -1.186275   0.000000
0.0329459	   26       -1.197768   0.000000
0.0348838	   26       -1.210256   0.000000
0.0368218	   26       -1.223769   0.000000
0.0387598	   26       -1.238230   0.000000
0.0406978	   26       -1.253601   0.000000
0.0426358	   26       -1.269962   0.000000
0.0445738	   26       -1.287303   0.000000
0.0465118	   26       -1.305597   0.000000
0.0484498	   26       -1.324811   0.000001
0.0503878	   26       -1.344898   0.000012
0.0523258	   26       -1.365800   0.000142
0.0542638	   26       -1.387447   0.001273
0.0562018	   26       -1.409755   0.008497
0.0581397	   26       -1.432632   0.040949
0.0600777	   26       -1.455970   0.140143
0.0620157	   26       -1.479652   0.340959
0.0639537	   26       -1.503551   0.604924
0.0658917	   26       -1.527532   0.827520
0.0678297	   26       -1.551449   0.947479
0.0697677	   26       -1.575152   0.989027
0.0717057	   26       -1.598483   0.998417
0.0736437	   26       -1.621284   0.999838
0.0755817	   26       -1.643392   0.999988
0.0775197	   26       -1.664650   0.999999
0.0794576	   26       -1.684900   1.000000
0.0813956	   26       -1.703997   1.000000
0.0833336	   26       -1.721802   1.000000
0.0852716	   26       -1.738195   1.000000
0.0872096	   26       -1.753069   1.000000
0.0891476	   26       -1.766341   1.000000
0.0910856	   26       -1.777949   1.000000
0.0930236	   26       -1.787853   1.000000
0.0949616	   26       -1.796038   1.000000
0.0968996	   26       -1.802509   1.000000
0.0988376	   26       -1.807293   1.000000
0.100776	   26       -1.810430   1.000000
0.102714	   26       -1.811973   1.000000
0.104652	   26       -1.811987   1.000000
0.10659	   26       -1.810536   1.000000
0.108528	   26       -1.807689   1.000000
0.110466	   26       -1.803511   1.000000
0.112404	   26       -1.798064   1.000000
0.114341	   26       -1.791404   1.000000
0.116279	   26       -1.783579   1.000000
0.118217	   26       -1.774632   1.000000
0.120155	   26       -1.764601   1.000000
0.122093	   26       -1.753515   1.000000
0.124031	   26       -1.741398   1.000000
0.125969	   26       -1.728274   1.000000
0.127907	   26       -1.714159   1.000000
0.129845	   26       -1.699074   1.000000
0.131783	   26       -1.683037   1.000000
0.133721	   26       -1.666068   0.999999
0.135659	   26       -1.648189   0.999993
0.137597	   26       -1.629426   0.999935
0.139535	   26       -1.609811   0.999465
0.141473	   26       -1.589381   0.996468
0.143411	   26       -1.568181   0.981876
0.145349	   26       -1.546261   0.929777
0.147287	   26       -1.523679   0.798259
0.149225	   26       -1.500503   0.571383
0.151163	   26       -1.476807   0.311957
0.153101	   26       -1.452679   0.120448
0.155039	   26       -1.428214   0.031109
0.156977	   26       -1.403516   0.005184
0.158915	   26       -1.378703   0.000547
0.160853	   26       -1.353902   0.000036
0.162791	   26       -1.329253   0.000002
0.164729	   26       -1.304907   0.000000
0.166667	   26       -1.281029   0.000000
0.168605	   26       -1.257792   0.000000
0.170543	   26       -1.235384   0.000000
0.172481	   26       -1.214002   0.000000
0.174419	   26       -1.193848   0.000000
0.176357	   26       -1.175128   0.000000
0.178295	   26       -1.158054   0.000000
0.180233	   26       -1.142823   0.000000
0.182171	   26       -1.129624   0.000000
0.184109	   26       -1.118624   0.000000
0.186047	   26       -1.109960   0.000000
0.187985	   26       -1.103731   0.000000
0.189923	   26       -1.099992   0.000000
0.191861	   26       -1.098750   0.000000
0.191861	   26       -1.098750   0.000000
0.19283	   26       -1.099057   0.000000
0.193799	   26       -1.099969   0.000000
0.194768	   26       -1.101472   0.000000
0.195737	   26       -1.103552   0.000000
0.196706	   26       -1.106192   0.000000
0.197675	   26       -1.109370   0.000000
0.198644	   26       -1.113066   0.000000
0.199613	   26       -1.117257   0.000000
0.200582	   26       -1.121917   0.000000
0.201551	   26       -1.127021   0.000000
0.20252	   26       -1.132543   0.000000
0.203489	   26       -1.138456   0.000000
0.204458	   26       -1.144732   0.000000
0.205427	   26       -1.151346   0.000000
0.206396	   26       -1.158270   0.000000
0.207365	   26       -1.165478   0.000000
0.208334	   26       -1.172945   0.000000
0.209303	   26       -1.180646   0.000000
0.210272	   26       -1.188557   0.000000
0.211241	   26       -1.196654   0.000000
0.21221	   26       -1.204917   0.000000
0.213179	   26       -1.213323   0.000000
0.214148	   26       -1.221854   0.000000
0.215117	   26       -1.230490   0.000000
0.216086	   26       -1.239214   0.000000
0.217055	   26       -1.248010   0.000000
0.218024	   26       -1.256863   0.000000
0.218993	   26       -1.265758   0.000000
0.219962	   26       -1.274683   0.000000
0.220931	   26       -1.283625   0.000000
0.2219	   26       -1.292575   0.000000
0.222869	   26       -1.301522   0.000000
0.223838	   26       -1.310458   0.000000
0.224807	   26       -1.319375   0.000000
0.225776	   26       -1.328267   0.000001
0.226745	   26       -1.337129   0.000004
0.227714	   26       -1.345955   0.000014
0.228683	   26       -1.354742   0.000040
0.229652	   26       -1.363485   0.000110
0.230621	   26       -1.372184   0.000281
0.23159	   26       -1.380836   0.000676
0.232559	   26       -1.389440   0.001531
0.233528	   26       -1.397998   0.003270
0.234497	   26       -1.406510   0.006595
0.235466	   26       -1.414976   0.012573
0.236435	   26       -1.423399   0.022701
0.237404	   26       -1.431782   0.038882
0.238373	   26       -1.440128   0.063287
0.239342	   26       -1.448442   0.098072
0.240311	   26       -1.456725   0.144953
0.24128	   26       -1.464984   0.204761
0.242249	   26       -1.473223   0.277030
0.243218	   26       -1.481449   0.359792
0.244187	   26       -1.489668   0.449648
0.245156	   26       -1.497887   0.542170
0.246125	   26       -1.506111   0.632520
0.247094	   26       -1.514349   0.716179
0.248063	   26       -1.522607   0.789622
0.249032	   26       -1.530894   0.850713
0.250001	   26       -1.539217   0.898827
0.25097	   26       -1.547584   0.934677
0.251939	   26       -1.556005   0.959917
0.252908	   26       -1.564485   0.976682
0.253877	   26       -1.573034   0.987173
0.254846	   26       -1.581660   0.993345
0.255815	   26       -1.590371   0.996753
0.256784	   26       -1.599175   0.998515
0.257753	   26       -1.608079   0.999365
0.258722	   26       -1.617091   0.999747
0.259691	   26       -1.626218   0.999906
0.26066	   26       -1.635466   0.999968
0.261629	   26       -1.644840   0.999990
0.262598	   26       -1.654345   0.999997
0.263567	   26       -1.663984   0.999999
0.264536	   26       -1.673760   1.000000
0.265505	   26       -1.683674   1.000000
0.266474	   26       -1.693727   1.000000
0.267443	   26       -1.703914   1.000000
0.268412	   26       -1.714233   1.000000
0.269381	   26       -1.724677   1.000000
0.27035	   26       -1.735234   1.000000
0.271319	   26       -1.745894   1.000000
0.272288	   26       -1.756638   1.000000
0.273257	   26       -1.767446   1.000000
0.274226	   26       -1.778291   1.000000
0.275195	   26       -1.789141   1.000000
0.276164	   26       -1.799959   1.000000
0.277133	   26       -1.810698   1.000000
0.278102	   26       -1.821306   1.000000
0.279071	   26       -1.831721   1.000000
0.28004	   26       -1.841870   1.000000
0.281009	   26       -1.851673   1.000000
0.281978	   26       -1.861038   1.000000
0.282947	   26       -1.869866   1.000000
0.283916	   26       -1.878050   1.000000
0.284885	   26       -1.885479   1.000000
0.285854	   26       -1.892042   1.000000
0.286823	   26       -1.897632   1.000000
0.287792	   26       -1.902157   1.000000
0.287792	   26       -1.902157   1.000000
0.288761	   26       -1.897646   1.000000
0.28973	   26       -1.892055   1.000000
0.290699	   26       -1.885492   1.000000
0.291668	   26       -1.878063   1.000000
0.292637	   26       -1.869879   1.000000
0.293606	   26       -1.861051   1.000000
0.294575	   26       -1.851685   1.000000
0.295544	   26       -1.841883   1.000000
0.296513	   26       -1.831734   1.000000
0.297482	   26       -1.821319   1.000000
0.298451	   26       -1.810711   1.000000
0.29942	   26       -1.799971   1.000000
0.300389	   26       -1.789153   1.000000
0.301358	   26       -1.778303   1.000000
0.302327	   26       -1.767458   1.000000
0.303296	   26       -1.756650   1.000000
0.304265	   26       -1.745906   1.000000
0.305234	   26       -1.735247   1.000000
0.306203	   26       -1.724689   1.000000
0.307172	   26       -1.714246   1.000000
0.308141	   26       -1.703927   1.000000
0.30911	   26       -1.693739   1.000000
0.310079	   26       -1.683686   1.000000
0.311048	   26       -1.673772   1.000000
0.312017	   26       -1.663996   0.999999
0.312986	   26       -1.654357   0.999997
0.313955	   26       -1.644853   0.999990
0.314924	   26       -1.635478   0.999968
0.315893	   26       -1.626231   0.999907
0.316862	   26       -1.617104   0.999747
0.317831	   26       -1.608092   0.999366
0.3188	   26       -1.599187   0.998516
0.319769	   26       -1.590384   0.996757
0.320738	   26       -1.581673   0.993352
0.321707	   26       -1.573047   0.987185
0.322676	   26       -1.564498   0.976702
0.323645	   26       -1.556017   0.959948
0.324614	   26       -1.547597   0.934723
0.325583	   26       -1.539230   0.898891
0.326552	   26       -1.530907   0.850797
0.327521	   26       -1.522620   0.789727
0.32849	   26       -1.514362   0.716302
0.329459	   26       -1.506124   0.632658
0.330428	   26       -1.497900   0.542316
0.331397	   26       -1.489681   0.449794
0.332366	   26       -1.481462   0.359930
0.333335	   26       -1.473236   0.277154
0.334304	   26       -1.464997   0.204867
0.335273	   26       -1.456738   0.145038
0.336242	   26       -1.448455   0.098137
0.337211	   26       -1.440142   0.063334
0.33818	   26       -1.431796   0.038914
0.339149	   26       -1.423413   0.022721
0.340118	   26       -1.414989   0.012585
0.341087	   26       -1.406523   0.006602
0.342056	   26       -1.398011   0.003274
0.343025	   26       -1.389454   0.001533
0.343994	   26       -1.380849   0.000677
0.344963	   26       -1.372197   0.000281
0.345932	   26       -1.363499   0.000110
0.346901	   26       -1.354756   0.000040
0.34787	   26       -1.345969   0.000014
0.348839	   26       -1.337143   0.000004
0.349808	   26       -1.328281   0.000001
0.350777	   26       -1.319389   0.000000
0.351746	   26       -1.310472   0.000000
0.352715	   26       -1.301536   0.000000
0.353684	   26       -1.292589   0.000000
0.354653	   26       -1.283639   0.000000
0.355622	   26       -1.274697   0.000000
0.356591	   26       -1.265771   0.000000
0.35756	   26       -1.256876   0.000000
0.358529	   26       -1.248024   0.000000
0.359498	   26       -1.239228   0.000000
0.360467	   26       -1.230504   0.000000
0.361436	   26       -1.221868   0.000000
0.362405	   26       -1.213337   0.000000
0.363374	   26       -1.204931   0.000000
0.364343	   26       -1.196668   0.000000
0.365312	   26       -1.188571   0.000000
0.366281	   26       -1.180660   0.000000
0.36725	   26       -1.172959   0.000000
0.368219	   26       -1.165493   0.000000
0.369188	   26       -1.158284   0.000000
0.370157	   26       -1.151360   0.000000
0.371126	   26       -1.144746   0.000000
0.372095	   26       -1.138470   0.000000
0.373064	   26       -1.132557   0.000000
0.374033	   26       -1.127035   0.000000
0.375002	   26       -1.121931   0.000000
0.375971	   26       -1.117271   0.000000
0.37694	   26       -1.113080   0.000000
0.377909	   26       -1.109384   0.000000
0.378878	   26       -1.106206   0.000000
0.379847	   26       -1.103567   0.000000
0.380816	   26       -1.101486   0.000000
0.381785	   26       -1.099983   0.000000
0.382754	   26       -1.099071   0.000000
0.383723	   26       -1.098764   0.000000
0.383723	   26       -1.098764   0.000000
0.385661	   26       -1.100003   0.000000
0.387599	   26       -1.103738   0.000000
0.389537	   26       -1.109963   0.000000
0.391475	   26       -1.118624   0.000000
0.393413	   26       -1.129621   0.000000
0.395351	   26       -1.142817   0.000000
0.397289	   26       -1.158045   0.000000
0.399227	   26       -1.175118   0.000000
0.401165	   26       -1.193835   0.000000
0.403103	   26       -1.213988   0.000000
0.405041	   26       -1.235370   0.000000
0.406979	   26       -1.257776   0.000000
0.408917	   26       -1.281012   0.000000
0.410855	   26       -1.304890   0.000000
0.412793	   26       -1.329236   0.000002
0.414731	   26       -1.353885   0.000036
0.416669	   26       -1.378686   0.000546
0.418607	   26       -1.403499   0.005177
0.420545	   26       -1.428197   0.031076
0.422483	   26       -1.452664   0.120358
0.424421	   26       -1.476792   0.311804
0.426359	   26       -1.500488   0.571221
0.428297	   26       -1.523665   0.798149
0.430235	   26       -1.546248   0.929728
0.432173	   26       -1.568169   0.981861
0.434111	   26       -1.589370   0.996464
0.436049	   26       -1.609800   0.999465
0.437987	   26       -1.629416   0.999935
0.439925	   26       -1.648180   0.999993
0.441863	   26       -1.666061   0.999999
0.443802	   26       -1.683030   1.000000
0.44574	   26       -1.699068   1.000000
0.447678	   26       -1.714155   1.000000
0.449616	   26       -1.728270   1.000000
0.451554	   26       -1.741395   1.000000
0.453492	   26       -1.753512   1.000000
0.45543	   26       -1.764600   1.000000
0.457368	   26       -1.774632   1.000000
0.459306	   26       -1.783579   1.000000
0.461244	   26       -1.791405   1.000000
0.463182	   26       -1.798066   1.000000
0.46512	   26       -1.803514   1.000000
0.467058	   26       -1.807693   1.000000
0.468996	   26       -1.810541   1.000000
0.470934	   26       -1.811993   1.000000
0.472872	   26       -1.811980   1.000000
0.47481	   26       -1.810437   1.000000
0.476748	   26       -1.807301   1.000000
0.478686	   26       -1.802519   1.000000
0.480624	   26       -1.796049   1.000000
0.482562	   26       -1.787865   1.000000
0.4845	   26       -1.777962   1.000000
0.486438	   26       -1.766355   1.000000
0.488376	   26       -1.753084   1.000000
0.490314	   26       -1.738210   1.000000
0.492252	   26       -1.721819   1.000000
0.49419	   26       -1.704014   1.000000
0.496128	   26       -1.684918   1.000000
0.498066	   26       -1.664668   0.999999
0.500004	   26       -1.643411   0.999988
0.501942	   26       -1.621303   0.999839
0.50388	   26       -1.598502   0.998420
0.505818	   26       -1.575171   0.989042
0.507756	   26       -1.551469   0.947537
0.509694	   26       -1.527552   0.827659
0.511632	   26       -1.503570   0.605133
0.51357	   26       -1.479671   0.341156
0.515508	   26       -1.455989   0.140261
0.517446	   26       -1.432650   0.040995
0.519384	   26       -1.409774   0.008509
0.521322	   26       -1.387465   0.001275
0.52326	   26       -1.365818   0.000142
0.525198	   26       -1.344915   0.000012
0.527136	   26       -1.324828   0.000001
0.529074	   26       -1.305613   0.000000
0.531012	   26       -1.287319   0.000000
0.532951	   26       -1.269978   0.000000
0.534889	   26       -1.253617   0.000000
0.536827	   26       -1.238246   0.000000
0.538765	   26       -1.223757   0.000000
0.540703	   26       -1.210244   0.000000
0.542641	   26       -1.197755   0.000000
